Sex,Age,Mean_T_Add,Home_status,Occupation,Job_status,Time_employ,Other_inves,Bank_accoun,Time_w_bank,Liability,Account,Housing_exp,Balance,Class
0,28.5,1,2,11,4,1,1,1,2,1,2,167,501,0
0,21.5,6,2,6,4,2.5,1,1,3,0,2,80,919,1
1,21.83,11,2,14,4,0.29,1,1,6,0,2,121,1,1
1,21.92,0.5,2,8,4,0.125,0,0,0,0,2,360,1,0
1,32.67,9,1,9,8,5.25,1,0,0,1,2,154,1,1
0,45.33,1,2,11,4,0.125,0,0,0,1,2,263,1,0
0,23.58,0.585,1,1,1,0.125,0,0,0,0,2,120,88,0
0,17.92,0.54,2,8,4,1.75,0,1,1,1,2,80,6,0
1,33,2.5,1,9,4,7,0,0,0,1,2,280,1,0
0,22.67,0.335,2,11,4,0.75,0,0,0,0,1,160,1,0
1,34.67,1.08,2,7,4,1.165,0,0,0,0,1,28,1,0
1,29.67,1.415,2,9,8,0.75,1,1,1,0,2,240,101,1
1,31.83,2.5,2,6,4,7.5,1,0,0,1,2,523,1,0
0,20.67,1.835,2,11,4,2.085,1,1,5,0,2,220,2504,1
1,33.75,2.75,2,3,5,0,0,0,0,0,2,180,1,0
1,22.08,0.83,2,8,8,2.165,0,0,0,1,2,128,1,1
0,35.42,12,2,11,8,14,1,1,8,0,2,0,6591,1
1,31.92,4.46,2,13,8,6.04,1,1,3,0,2,311,301,1
0,22.67,0.79,2,3,4,0.085,0,0,0,0,2,144,1,0
1,26.67,14.585,2,3,5,0,0,0,0,1,2,178,1,0
1,44,2,2,7,4,1.75,1,1,2,1,2,0,16,1
1,30.17,1.085,1,8,4,0.04,0,0,0,0,2,170,180,0
1,37.75,7,2,11,8,11.5,1,1,7,1,2,300,6,0
1,17.08,0.085,1,8,4,0.04,0,0,0,0,2,140,723,0
1,49.17,2.29,2,1,1,0.29,0,0,0,0,2,200,4,0
1,22.92,0.17,2,7,4,0.085,0,0,0,0,1,0,1,0
0,34.83,1.25,1,3,8,0.5,0,0,0,1,2,160,1,0
1,44.25,11,1,2,4,1.5,1,0,0,0,1,0,1,0
1,59.5,2.75,2,9,4,1.75,1,1,5,1,2,60,59,1
1,25.5,0.375,2,7,4,0.25,1,1,3,0,2,260,15109,1
0,41.58,1.04,2,6,4,0.665,0,0,0,0,2,240,238,0
1,49.58,19,2,1,1,0,1,1,1,0,2,94,1,0
0,33.92,1.585,1,1,1,0,1,0,0,0,2,320,1,0
1,19.17,4,1,3,4,1,0,0,0,1,2,360,1001,0
0,24.5,2.415,1,8,4,0,0,0,0,0,2,120,1,0
1,23.33,1.5,2,8,8,1.415,1,0,0,0,2,422,201,1
1,69.17,9,2,1,1,4,0,1,1,0,2,70,7,0
1,47.67,0.29,2,8,5,15,1,1,20,0,2,0,15001,1
0,33.25,2.5,1,8,4,2.5,0,0,0,1,2,0,3,0
1,43.25,3,2,11,8,6,1,1,11,0,2,80,1,1
1,23,0.625,1,6,4,0.125,1,0,0,0,2,180,2,0
1,34.75,2.5,2,13,5,0.5,0,0,0,0,2,348,1,0
1,56.58,18.5,2,2,5,15,1,1,17,1,2,0,1,1
0,44.17,6.665,2,11,4,7.375,1,1,3,1,2,0,1,1
0,44.33,0,2,8,4,2.5,1,0,0,0,2,0,1,1
1,34.25,1.75,2,9,5,0.25,1,0,0,1,2,163,1,0
0,45,4.585,2,4,8,1,0,0,0,1,1,240,1,0
1,30.58,2.71,1,7,4,0.125,0,0,0,1,1,80,1,0
1,27.67,0.75,2,11,8,0.165,0,0,0,1,2,220,252,0
1,19.42,7.25,2,7,4,0.04,0,1,1,0,2,100,2,0
0,41.33,1,2,3,5,2.25,1,0,0,1,2,0,301,1
0,23.5,1.5,2,9,4,0.875,0,0,0,1,2,160,1,0
1,31.67,0.83,2,14,4,1.335,1,1,8,1,2,303,3291,1
0,17.83,11,2,14,8,1,1,1,11,0,2,0,3001,1
0,33.17,2.25,1,13,4,3.5,0,0,0,1,2,200,142,0
0,52.5,7,2,6,8,3,0,0,0,0,2,0,1,0
0,25.42,1.125,2,11,4,1.29,1,1,2,0,2,200,1,0
1,40.58,1.5,2,3,5,0,0,0,0,0,1,300,1,0
1,23.92,0.585,1,13,8,0.125,0,0,0,0,2,240,2,0
1,56,12.5,2,4,8,8,1,0,0,1,2,24,2029,1
0,28.5,3.04,1,14,8,2.54,1,1,1,0,2,70,1,1
1,32.08,4,2,7,4,2.5,1,0,0,1,2,360,1,1
1,21.17,0.875,1,8,8,0.25,0,0,0,0,2,280,205,0
1,34.17,9.17,2,8,4,4.5,1,1,12,1,2,0,222,1
1,43.25,25.21,2,11,8,0.21,1,1,1,0,2,760,91,0
0,38.25,6,2,4,4,1,1,0,0,1,2,0,1,1
1,37.42,2.04,2,9,4,0.04,1,0,0,1,2,400,5801,1
1,29.83,2.04,1,14,8,0.04,0,0,0,0,2,128,2,0
1,37.33,2.665,2,13,4,0.165,0,0,0,1,2,0,502,0
1,31.33,19.5,2,8,4,7,1,1,16,0,2,0,5001,1
1,36.08,2.54,2,1,1,0,0,0,0,0,2,0,1001,0
1,20.5,2.415,2,8,4,2,1,1,11,1,2,200,3001,1
1,47.17,5.835,2,9,4,5.5,0,0,0,0,2,465,151,0
1,22,7.835,1,3,5,0.165,0,0,0,1,2,184,1,0
1,20.5,10,1,8,4,2.5,1,0,0,0,1,40,1,1
1,34.92,2.5,2,9,4,0,1,0,0,1,2,239,201,1
1,24.08,0.875,2,7,4,0.085,0,1,4,0,2,254,1951,0
1,37.33,6.5,2,7,8,4.25,1,1,12,1,2,93,1,1
0,20.75,9.54,2,3,4,0.04,0,0,0,0,2,200,1001,0
1,36.67,3.25,2,11,8,9,1,0,0,1,2,102,640,1
1,22.58,10.04,2,14,4,0.04,1,1,9,0,2,60,397,1
0,26.92,13.5,2,11,8,5,1,1,2,0,2,0,5001,1
0,46.67,0.46,2,13,8,0.415,1,1,11,1,2,440,7,1
0,52.17,0,1,1,1,0,0,0,0,0,2,0,1,0
1,39.17,2.5,1,3,8,10,0,0,0,1,1,200,1,0
1,39.17,1.625,2,8,4,1.5,1,1,10,0,2,186,4701,1
0,27.67,2.04,2,9,4,0.25,0,0,0,1,2,180,51,0
1,19.17,9.5,2,9,4,1.5,1,0,0,0,2,120,2207,1
1,39.5,4.25,2,8,5,6.5,1,1,16,0,2,117,1211,1
1,36.42,0.75,1,2,4,0.585,0,0,0,0,2,240,4,0
1,26.17,0.25,2,3,5,0,1,0,0,1,2,0,1,1
1,39.42,1.71,1,7,4,0.165,0,0,0,0,1,400,1,0
1,41.92,0.42,2,8,8,0.21,1,1,6,0,2,220,949,1
1,21.33,7.5,2,6,4,1.415,1,1,1,0,2,80,9801,1
0,20.08,1.25,2,8,4,0,0,0,0,0,2,0,1,0
0,27.58,3,2,7,4,2.79,0,1,1,1,2,280,11,0
1,21.58,0.79,1,13,4,0.665,0,0,0,0,2,160,1,0
1,28.25,5.125,2,14,4,4.75,1,1,2,0,2,420,8,1
1,26.92,2.25,2,3,5,0.5,0,0,0,1,2,640,4001,0
0,18.42,9.25,2,11,4,1.21,1,1,4,0,2,60,541,1
0,23.25,5.875,2,11,4,3.17,1,1,10,0,2,120,246,1
1,23.58,1.79,2,8,4,0.54,0,0,0,1,2,136,2,0
1,28.33,5,2,9,4,11,1,0,0,1,2,70,1,1
1,25.67,2.21,1,6,4,4,1,0,0,0,2,188,1,0
0,28.58,1.665,2,11,4,2.415,1,0,0,1,2,440,1,0
1,22.92,3.165,1,8,4,0.165,0,0,0,0,2,160,1059,0
0,24.5,1.04,1,1,1,0.5,1,1,3,0,2,180,148,0
1,24.75,0.54,2,7,4,1,0,0,0,1,2,120,2,0
1,32,1.75,1,10,8,0.04,1,0,0,1,2,393,1,1
1,48.08,3.75,2,3,5,1,0,0,0,0,2,100,3,0
0,28.42,3.5,2,9,4,0.835,1,0,0,0,1,280,1,1
1,25.42,0.54,2,9,4,0.165,0,1,1,0,2,272,445,0
1,18.58,10.29,2,1,1,0.415,0,0,0,0,2,80,1,0
1,21.67,1.165,1,4,4,2.5,1,1,1,0,2,180,21,0
1,24.58,1.25,2,8,4,0.25,0,0,0,0,2,110,1,0
1,16.33,4.085,2,3,8,0.415,0,0,0,1,2,120,1,0
1,26.75,2,2,2,4,0.75,0,0,0,1,2,80,1,0
1,48.17,3.5,2,6,4,3.5,1,0,0,0,1,230,1,1
1,23.5,2.75,2,1,1,4.5,0,0,0,0,2,160,26,0
0,41,2.04,1,11,8,0.125,1,1,23,1,2,455,1237,1
1,35.17,25.125,2,14,8,1.625,1,1,1,1,2,515,501,1
1,23.75,12,2,8,4,2.085,0,0,0,0,1,80,1,0
1,18.67,5,2,11,4,0.375,1,1,2,0,2,0,39,0
1,30.33,0.5,2,2,8,0.085,0,0,0,1,1,252,1,0
0,19.75,0.75,2,8,4,0.795,1,1,5,1,2,140,6,0
1,26.17,0.835,2,13,4,1.165,0,0,0,0,2,100,1,0
1,28.75,1.5,1,8,4,1.5,1,0,0,1,2,0,226,0
1,28.67,9.335,2,11,8,5.665,1,1,6,0,2,381,169,1
1,26,1,2,11,4,1.75,1,0,0,1,2,280,1,1
1,23.5,3.165,1,4,4,0.415,0,1,1,1,2,280,81,0
1,26.33,13,2,10,2,0,0,0,0,1,2,140,1111,0
1,54.33,6.75,2,8,8,2.625,1,1,11,1,2,0,285,1
1,31.57,0.375,2,2,4,0.875,1,0,0,1,1,928,1,0
0,25.25,12.5,2,2,4,1,0,0,0,1,2,180,1063,0
1,33.17,3.165,1,14,4,3.165,1,1,3,1,2,380,1,1
1,39.5,1.625,2,8,4,1.5,0,0,0,0,2,0,317,0
0,17.67,0,1,5,1,0,0,0,0,0,2,86,1,0
1,23.92,0.665,2,8,4,0.165,0,0,0,0,2,100,1,1
1,26.67,2.71,1,13,4,5.25,1,1,1,0,2,211,1,1
0,22.5,0.415,2,3,4,0.335,0,0,0,1,1,144,1,0
1,39.92,0.54,1,6,4,0.5,1,1,3,0,2,200,1001,1
0,26.08,8.665,2,6,4,1.415,1,0,0,0,2,160,151,1
1,20,0,2,2,4,0.5,0,0,0,0,2,144,1,0
1,31.57,4,1,3,4,0.085,0,0,0,1,2,411,1,0
1,26.75,4.5,1,8,5,2.5,0,0,0,0,2,200,1211,0
0,24.92,1.25,2,1,1,0,1,0,0,0,2,80,1,0
0,32.25,1.5,2,8,4,0.25,0,0,0,1,2,372,123,0
1,17.67,4.46,2,8,4,0.25,0,0,0,0,1,80,1,0
0,37.75,5.5,2,11,4,0.125,1,0,0,1,2,228,1,1
1,22.67,2.54,1,8,8,2.585,1,0,0,0,2,0,1,1
0,17.92,10.21,2,1,1,0,0,0,0,0,2,0,51,0
1,24.42,12.335,2,11,8,1.585,1,0,0,1,2,120,1,1
0,25.75,0.5,2,8,8,0.875,1,0,0,1,2,491,1,1
1,26.17,12.5,1,4,8,1.25,0,0,0,1,2,0,18,0
0,22.75,6.165,2,6,4,0.165,0,0,0,0,2,220,1001,0
1,23,0.75,2,7,4,0.5,1,0,0,1,1,320,1,0
1,25.67,0.29,1,8,4,1.5,0,0,0,1,2,160,1,0
1,48.58,0.205,1,4,4,0.25,1,1,11,0,2,380,2733,1
1,21.17,0,2,8,4,0.5,0,0,0,1,1,0,1,0
1,35.25,16.5,1,8,4,4,1,0,0,0,2,80,1,0
0,22.92,11.585,2,13,4,0.04,1,0,0,0,2,80,1350,1
0,48.17,1.335,2,3,7,0.335,0,0,0,0,2,0,121,0
1,43,0.29,1,13,8,1.75,1,1,8,0,2,100,376,1
1,31.57,10.5,2,14,4,6.5,1,0,0,0,2,0,1,1
1,20.67,0.415,2,8,4,0.125,0,0,0,0,2,0,45,0
0,18.83,9.54,2,6,4,0.085,1,0,0,0,2,100,1,1
0,27.42,14.5,2,14,8,3.085,1,1,1,0,2,120,12,1
1,41,0.04,2,10,4,0.04,0,1,1,0,1,560,1,1
